CP,Localidad
5707,Temeraria
5707,Vista Alegre
5707,Zampal
5709,Baqadito Viejo
5709,Caqada Quemada
5709,Cebollar
5709,Consulta
5709,Corral De Piedra
5709,El Manantial
5709,El Molino
5709,La Esquina
5709,La Legua
5709,Los Pejes
5709,Lujan
5709,Manantial
5709,Santa Rufina
5709,Santa Teresita
5710,La Punta
5711,Angelita
5711,Bajada
5711,Balde De Escudero
5711,Balde Retamo
5711,Balde Viejo
5711,Baqadito
5711,Baqado De Cautana
5711,Baqos Zapallar
5711,Becerra
5711,El Baqado
5711,El Calden
5711,El Chaqar
5711,El Injerto
5711,El Potrerillo
5711,El Puesto
5711,El Quebracho
5711,El Retamo
5711,El Rio
5711,El Zapallar
5711,Entre Rios
5711,Estancia La Blanca
5711,Estancia La Union
5711,La Aguada
5711,La Brea
5711,La Florida
5711,La Linea
5711,La Union
5711,La Vertiente
5711,Las Claritas
5711,Las Playas
5711,Las Puertas
5711,Los Chenas
5711,Los Molles
5711,Naranjo
5711,Paso Del Medio
5711,Pie De La Cuesta
5711,Puesto De Tabares
5711,Puesto Talar
5711,Puntos De La Linea
5711,Quines
5711,Represa Del Monte
5711,Salinas
5711,San Miguel
5711,Sant Ana
5711,Santa Clara
5712,Juana Koslay
5713,Balde Ahumada
5713,Balde De Guardia
5713,Balde De La Linea
5713,Balde De Quines
5713,Balde De Torres
5713,Balde El Carril
5713,Baldecito
5713,Candelaria
5713,El Cadillo
5713,El Hormiguero
5713,El Mollar
5713,El Puestito
5713,El Sembrado
5713,La Bajada
5713,La Colonia
5713,La Medula
5713,La Moderna
5713,La Plata
5713,La Ramada
5713,La Resistencia
5713,La Sirena
5713,La Tusca
5713,Las Bajadas
5713,Las Chimbas
5713,Las Playas Args
5713,Los Arces
5713,Medano Ballo
5713,Patio Limpio
5713,Puesto Roberto
5713,Quebrachito
5713,San Celestino
5713,San Martin
5713,San Pedro
5713,Tres Caqadas
5714,La Firmeza
5714,Pot De Los Funes
5714,Potrero De Los Funes
5715,Arbol Verde
5715,Balde De Escudero
5715,Balde De Garcia
5715,Balde De Guiqazu
5715,Balde De Ledesma
5715,Balde De Monte
5715,Balde De Nuevo
5715,Balde Del Escudero
5715,Bella Vista
5715,Caqada
5715,El Alto
5715,El Barrial
5715,El Pocito
5715,El Tembleque
5715,Florida
5715,Islitas
5715,Las Cabras
5715,Las Islitas
5715,Las Palomas
5715,Las Rosadas
5715,Los Algarrobitos
5715,Los Cerrillos
5715,Pocitos
5715,Pozo Del Medio
5715,San Jorge
5716,V De La Quebrada
5716,Villa De La Quebrada
5717,El Calden
5717,El Pimpollo
5718,San Roque
5719,Agua Amarga
5719,Aguadita
5719,Alazanas
5719,Algarrobos Grandes
5719,Altillo
5719,Alto Negro
5719,Bajo De La Cruz
5719,Barzola
5719,Bebida
5719,Bella Estancia
5719,C Del Cantaro
5719,Caqada De Vilan
5719,Charlone
5719,Charlones
5719,El Calden
5719,El Carmen
5719,El Charabon
5719,El Dichoso
5719,El Jarillal
5719,El Molle
5719,El Pedernal
5719,El Ramblon
5719,El Valle
5719,Estancia El Medano
5719,Estancia San Roque
5719,Gigante
5719,Hualtaran
5719,La Aguada
5719,La Alameda
5719,La Calera
5719,La Calera- San Luis
5719,La Chaqarienta
5719,La Empajada
5719,La Estrella
5719,La Florida
5719,La Josefa
5719,La Juanita
5719,La Merced
5719,La Primavera
5719,La Yesera
5719,Las Barrancas
5719,Las Galeras
5719,Las Lagunas
5719,Los Aguados
5719,Los Araditos
5719,Los Cerritos
5719,Los Chancaros
5719,Los Talas
5719,Los Telarios
5719,Monte Verde
5719,Moyarcito
5719,Portezuelo
5719,Puerto Alegre
5719,Punta De La Sierra
5719,Recreo
5719,Represa Del Carmen
5719,Romance
5719,S Rosa Del Gigante
5719,San Agustin
5719,San Antonio
5719,San Geronimo
5719,San Isidro
5719,San Pedro
5719,Santa Ana
5719,Santa Maria
5719,Santa Rosa
5719,Tres Lomas
5719,Tres Puertas
5720,Nogoli
5721,Agua Seballe
5721,Aguas De Piedras
5721,Alto Del Valle
5721,Alto Grande
5721,Alto Pelado
5721,Beazley
5721,C Santa Virginia
5721,Caqa Larga
5721,Cerro Varela
5721,Cerro Viejo
5721,Chalanta
5721,Chischaca
5721,Chischaquita
5721,El Cazador
5721,El Lechuzo
5721,El Molle
5721,El Socorro
5721,El Totoral
5721,Estacion Zanjitas
5721,Fortin Salto
5721,Gorgonta
5721,Huejeda
5721,La Agua Nueva
5721,La Amarga
5721,La Bonita
5721,La Caqada
5721,La Costa
5721,La Dulce
5721,La Emilia
5721,La Irene
5721,La Jerga
5721,La Peregrina
5721,La Represa
5721,La Seqa
5721,La Seña
5721,La Tosca
5721,La Totora
5721,La Verde
5721,Las Colonias
5721,Las Gamas
5721,Las Lagunitas
5721,Las Piedritas
5721,Las Tres Caqadas
5721,Las Viscacheras
5721,Los Cerrillos
5721,Los Chaqaritos
5721,Los Claveles
5721,Los Coros
5721,Los Jagueles
5721,Mosmota
5721,P De Las Salinas
5721,P De Los Jumes
5721,Paje
5721,Paso Ancho
5721,Paso De La Tierra
5721,Paso De Las Toscas
5721,Paso De Las Vacas
5721,Paso De Los Bayos
5721,Pozo Cercado
5721,Puente La Orqueta
5721,Puerta De La Isla
5721,Punta Del Cerro
5721,Puntos De Agua
5721,Salitral
5721,Salto Chico
5721,San Antonio
5721,San Geronimo
5721,San Jorge
5721,San Martin
5721,San Vicente
5721,Santa Isabel
5721,Tamascanes
5721,Transval
5721,Travesia
5721,Tres Caqadas
5721,Vacas Muertas
5721,Varela
5722,Acasape
5722,Alto Del Leon
5722,Auto Grande
5722,Balda
5722,Campo De San Pedro
5722,Eleodoro Lobos
5722,Juan W Gez
5722,La Delia
5722,La Maria
5722,La Yerba Buena
5722,Las Caqitas
5722,Las Higueras
5722,Lince
5722,Santa Dionisia
5723,El Chorrillo
5724,Alto Pencoso
5724,Balde
5724,Bebedero
5724,Bella Vista
5724,Chosmes
5724,El Charco
5724,El Mataco
5724,El Negro
5724,Guasquita
5724,Jarilla
5724,La Brea
5724,La Cabra
5724,La Reforma
5724,La Selva
5724,La Union
5724,Laguna Seca
5724,Los Tamariqos
5724,Mantilla
5724,Mataco
5724,Negro Muerto
5724,P Los Algarrobos
5724,Palomar
5724,Reforma Chica
5724,Salinas Del Bebedero
5724,Santa Rita
5724,Snas D Bebedero
5725,Carolina
5726,La Florida
5730,20 De Febrero
5730,3 Esquinas
5730,A Del Portezuelo
5730,C Jardin De S Luis
5730,Coronel Alzogaray
5730,Cra La Primavera
5730,E El Chamico
5730,E El Divisadero
5730,E El Quebrachal
5730,E El Saucecito
5730,E La Guardia
5730,E La Reserva
5730,E La Zulemita
5730,E Las Bebidas
5730,E Los Hermanos
5730,E Los Nogales
5730,E San Alberto
5730,El Chaqar
5730,El Dique
5730,El Fortin
5730,Est S Francisco
5730,Kilometro 656
5730,La Negrita
5730,La Primavera
5730,Las Palmas
5730,Lavaisse
5730,Liborio Luna
5730,Marlito
5730,Medano Chico
5730,Medano Grande
5730,Mercedes
5730,Pedernera
5730,Puesto Bella Vista
5730,Puesto El Tala
5730,San Ramon
5730,Santa Clara
5730,Villa Mercedes
5730,Villa Santiago
5730,Vista Hermosa
5731,Alfaland
5731,Cerro Blanco
5731,Cerro Negro
5731,E La Guillermina
5731,E San Antonio
5731,El Morro
5731,El Pasajero
5731,El Plateado
5731,El Sarco
5731,Estancia La Morena
5731,Juan Jorba
5731,Juante
5731,La Angelina
5731,La Bertita
5731,La Gama
5731,La Iberia
5731,La Javiera
5731,La Negra
5731,La Portada
5731,Las Carolinas
5731,Las Praderas
5731,Los Cerrillos
5731,Los Cisnes
5731,San Juan De Tastu
5731,Tasto
5731,Viscacheras
5732,La Gama
5732,Mercedes
5732,Villa Mercedes
5733,Cramer
5733,Villa Reynolds
5734,La Ribera
5734,Piedra Pintada
5735,C Bella Vista
5735,Colonia Bella Vista
5735,Isondu
5735,Juan Llerena
5735,La Venecia
5736,Fraga
5736,La Adela
5736,La Cautiva
5736,Medanos
5736,P De Las Carretas
5736,Paines
5736,San Ignacio
5738,Santa Catalina
5738,Avanzada
5738,Caldenadas
5738,Colonia Luna
5738,El Carmen
5738,El Mangrullo
5738,El Nasao
5738,General Pedernera
5738,Justo Daract
5738,La Carmen
5738,La Elida
5738,La Garrapata
5738,La Magdalena
5738,La Mascota
5738,La Tula
5738,Las Encadenadas
5738,Las Meladas
5738,Las Totoritas
5738,Los Cesares
5738,Los Esquineros
5738,Los Medanos
5738,Los Pozos
5738,Paunero
5738,Rio Quinto
5740,San Jose
5741,Alto Verde
5741,Aviador Origone
5741,Bajos Hondos
5741,Capelen
5741,El Calden
5741,La Elisa
5741,La Flecha
5741,La Josefina
5741,La Palmira
5741,La Realidad
5741,La Silesia
5741,Laguna Capelen
5741,Laguna Sayape
5741,Nossar
5741,Portada Del Sauce
5741,S Jose Del Durazno
5741,Trece De Enero
5742,El Borbollon
5743,El Pastal
5743,La Isabel
5743,Nueva Escocia
5743,San Camilo
5750,Alto De La Leqa
5750,Arboleda
5750,Canteras S Isabel
5750,Caqada Del Pasto
5750,Caqada San Antonio
5750,Casas Viejas
5750,Cerro De La Pila
5750,Cerro Verde
5750,Com Granville
5750,Comandante Granville
5750,Cuatro Esquinas
5750,Dique La Florida
5750,E Las Flores
5750,El Blanco
5750,El Portezuelo
5750,El Pozo
5750,El Rosario
5750,El Salado
5750,El Vallecito
5750,Estancia El Salado
5750,La Aguada
5750,La Alameda
5750,La Atalaya
5750,La Caqada
5750,La Fragua
5750,La Justa
5750,La Providencia
5750,La Rinconada
5750,La Toma
5750,La Totora
5750,Las Delicias
5750,Las Flores
5750,Las Peqas
5750,Las Rosas
5750,Loma Del Medio
5750,Los Menbrillos
5750,Piedras Blancas
5750,Quebrada Honda
5750,Riecito
5750,S J De L Chaqares
5750,Salado
5750,San Antonio
5750,Santa Isabel
5750,Sololosta
5750,Tamboreo
5750,Yacoro
5751,Agua Salada
5751,El Chaqar
5751,El Talita
5751,La Arboleda
5751,La Petra
5751,Los Medanitos
5751,Manantial Grande
5751,Saladillo
5751,San Gregorio
5752,Las Chacras
5753,Agua Linda
5753,Ancamilla
5753,Arroyo La Cal
5753,Bajo De Conlara
5753,Bajo La Laguna
5753,C Del Puestito
5753,Caqada Blanca
5753,Caqada La Tienda
5753,Caqada Quemada
5753,Casa De Condor
5753,Casa De Piedra
5753,Cerrito
5753,Cerro Colorado
5753,Chutusa
5753,Consuelo
5753,Corral Del Tala
5753,Corrales
5753,Cruz Brillante
5753,Divisadero
5753,Dormida
5753,El Baldecito
5753,El Burrito
5753,El Cardal
5753,El Cerrito
5753,El Condor
5753,El Coro
5753,El Mtial Escondido
5753,El Pajarete
5753,El Pantanillo
5753,El Pantano
5753,El Paraguay
5753,El Progreso
5753,El Puerto
5753,El Salado
5753,El Salto
5753,El Talita
5753,El Valle
5753,Hinojos
5753,Hornito
5753,La Agueda
5753,La Carmencita
5753,La Dora
5753,La Esperanza
5753,La Esquina
5753,La Esquina Del Rio
5753,La Estancia
5753,La Huerta
5753,La Ramada
5753,La Totora
5753,La Ulbara
5753,Laguna Larga
5753,Las Chacritas
5753,Las Flores
5753,Las Lajas
5753,Las Lomas
5753,Las Mangas
5753,Las Toscas
5753,Los Alamos
5753,Los Algarrobos
5753,Los Comederos
5753,Los Corrales
5753,Los Hinojos
5753,Los Lechuzones
5753,Los Molles
5753,Los Sauces
5753,Los Talas
5753,Manantial Lindo
5753,Ojo De Agua
5753,Pampa Del Bajo
5753,Pantanillo
5753,Paso Grande
5753,Piedra Bola
5753,Piedra Larga
5753,Piedra Rosada
5753,Piedra Sola
5753,Planta De Sandia
5753,Potrerillo
5753,Pozo Seco
5753,Puestito
5753,Q De Los Barrosos
5753,Salado De Amaya
5753,San Fernando
5753,San Isidro
5753,San Jose
5753,San Lorenzo
5753,San Miguel
5753,San Pedro
5753,San Rafael
5753,San Ramon
5753,Sauce
5753,Venta De Los Rios
5755,Alto Del Molle
5755,Alto Del Valle
5755,Caqaditas
5755,Cañaditas
5755,Cerrito Negro
5755,Chacaritas
5755,Cueva De Tigre
5755,El Bajo
5755,El Hornito
5755,El Paraiso
5755,El Peje
5755,El Puesto
5755,El Rincon
5755,Fortuna De S Juan
5755,Fortuna De San Juan
5755,La Huertita
5755,La Mina
5755,La Puerta
5755,Las Barranquitas
5755,Las C. De S Martin
5755,Las Chacras De San Martin
5755,Las Higueras
5755,Los Poleos
5755,Manantial
5755,Media Luna
5755,Pampa
5755,Piedras Anchas
5755,Puerta De Palo
5755,Q De La Mora
5755,Quebrada De La Mora
5755,Quebrada De San Vicente
5755,Salado
5755,San Martin
5755,Sol D Abril -San M
5757,9 De Julio
5757,Pampa De Los Ges
5757,San Lorenzo
5757,Sol De Abril
5758,Juana Koslay
5759,Calera Argentina
5759,Caleras C Grande
5759,Conlara
5759,El Puesto
5759,Guanaco
5759,Huchisson
5759,La Guardia
5759,La Suiza
5759,Las Canteras
5759,Los Corralitos
5759,Los Mollecitos
5759,Manantial De Renca
5759,Mollecito
5759,Naschel
5759,Piedras Chatas
5759,Retazo Del Monte
5759,San Felipe
5760,La Vertiente
5761,Paso Grande
5762,Villa De Praga
5763,General Urquiza
5770,Cerrito Negro
5770,Chacras Viejas
5770,Concaran
5770,El Arroyo
5770,El Bajo
5770,El Baqado
5770,El Calden
5770,El Cavado
5770,El Cerro
5770,El Peje
5770,El Sauce
5770,El Socorro
5770,Fenoglio
5770,La Elvira
5770,La Gramilla
5770,Las Nieves
5770,Los Comedores
5770,Los Poleos
5770,Los Puestos
5770,Los Quebrachos
5770,Manantial
5770,Mina Los Condores
5770,Pampa
5770,Puerta De Palo
5770,Q De S Vicente
5770,San Vicente
5770,Santa Martina
5770,Santa Simona
5770,Villa Dolores
5771,Arboles Blancos
5771,Arroyo De Vilches
5771,Barranquitas
5771,C De Los Tigres
5771,Cain De Los Tigres
5771,Caqada De Atras
5771,Cortaderas
5771,El Poleo
5771,El Rodeo
5771,El Salado De Amaya
5771,El Salvador
5771,Guanaco Pampa
5771,Huertas
5771,La Aurora
5771,La Chilla
5771,La Crucecita
5771,La Mesilla
5771,La Sala
5771,Lag De La C
5771,Laguna De Patos
5771,Las Aguadas
5771,Las Raices
5771,Los Lobos
5771,Pampa Grande
5771,Pozo Frio
5771,Puerta Colorada
5771,Santa Maria
5771,Tala Verde
5771,Totoral
5771,Totorilla
5771,Unquillo
5771,Vieja Estancia
5772,Potrerillos
5773,C De Las Lags
5773,Caqada
5773,Caqitas
5773,Chaqar De La Legua
5773,Crucecitas
5773,Cuatro Esquinas
5773,Duraznito
5773,El Olmo
5773,El Poleo
5773,El Porvenir
5773,El Torcido
5773,El Totoral
5773,El Vallecito
5773,Ensenada
5773,Guzman
5773,La Armonia
5773,La Cocha
5773,La Cristina
5773,La Elvira
5773,La Estanzuela
5773,La Florida
5773,La Riojita
5773,Lag De Los Patos
5773,Las Caqas
5773,Las Lagunas
5773,Los Condores
5773,Los Duraznitos
5773,Los Manantiales
5773,Los Noques
5773,Otra Banda
5773,P De L Algarrobos
5773,Puente Hierro
5773,Punta De La Loma
5773,Punta Del Alto
5773,Riojita
5773,Selci
5773,Tilisarao
5774,San Pablo
5775,Algarrobal
5775,Bajo Grande
5775,La Escondida
5775,Las Chacras
5775,Los Sauces
5775,Man De Flores
5775,Manantial De Flores
5775,Piscoyaco
5775,Renca
5775,San Ramon Sud
5775,Valle San Agustin
5775,Valle San Jose
5777,Adolfo Rodrig Saa
5777,Alanices
5777,Barrio Blanco
5777,Caqada De La Negra
5777,Caqada Grande
5777,Caqada Verde
5777,Cerrito Blanco
5777,Chilcas
5777,Corral De Torres
5777,Duraznito
5777,El Pueblito
5777,Invernada
5777,La Chilca
5777,Las Chilcas
5777,Las Tigras
5777,Los Arguellos
5777,Los Chaqares
5777,Los Peros
5777,Los Roldanes
5777,Los Tigres
5777,Moyar
5777,Ojo Del Rio
5777,Paso De La Cruz
5777,Picos Yacu
5777,Pizarras B Velez
5777,Pozo De Las Raices
5777,S Rosa De Conlara
5777,Santa Rosa De Conlara
5779,Cabeza De Novillo
5779,Quebracho Ladeado
5779,Rincon Del Carmen
5780,San Luis
5800,Pueblo Alberdi
5800,Rio Cuarto
5801,Alpa Corral
5801,C El Carmen Paraje
5801,C Paso Carril
5801,Campo De La Torre
5801,Colonia La Piedra
5801,Costa Del Tambo
5801,Cuatro Vientos
5801,El Baqado
5801,El Bañado Rio Cuarto
5801,El Duraznito
5801,El Potosi
5801,El Tambo
5801,Kilometro 545
5801,La Aguada
5801,La Cumbre
5801,La Esquina
5801,La Invernada
5801,La Mesada
5801,La Veronica
5801,Las Abahacas
5801,Las Calecitas
5801,Las Caqitas
5801,Las Cañitas
5801,Las Guindas
5801,Las Higueras
5801,Las Moras
5801,Las Tapias
5801,Monte La Invernada
5801,Permanentes
5801,Piedra Blanca
5801,Rio Seco
5801,Rodeo Viejo
5801,San Bartolome
5801,Villa El Chacay
5801,Villa Santa Rita
5802,Rio Cuarto
5803,Paso Del Durazno
5803,Reduccion
5804,Rio Cuarto
5805,Carnerillo
5805,Colonia Santa Paula
5805,Las Higueras
5806,Rio Cuarto
5807,Bengolea
5807,Charras
5807,Olaeta
5808,Rio Cuarto
5809,General Cabrera
5809,Puente Los Molles
5811,Coronel Baigorria
5811,Espinillo
5813,Alcira
5813,Alcira E Gigena
5813,Alcira Estacion
5813,Alcira Estacion Gigena
5813,Alpapuca
5813,Bajada Nueva
5813,Capilla De Tegua
5813,Dos Lagunas
5813,El Barreal
5813,El Chiquillan
5813,El Espinillal
5813,Gigena
5813,Gigena Alcira
5813,La Ramoncita
5813,La Sierrita
5813,Laguna Clara
5813,Tegua
5814,Charras
5815,Elena
5815,Los Medanos
5817,La Dormida
5817,Berrotaran
5817,Caqada Del Sauce
5817,Cañada Del Sauce
5817,Las Gamas
5817,Las Peqas
5817,Paso Cabral
5817,Puerta Colorada
5819,Arroyo Santana
5819,Arroyo Toledo
5819,Caqada De Alvarez
5819,El Manantial
5819,La Calera - Cba
5819,Las Peqas Sud
5819,Paso Sandialito
5819,Sierra Blanca
5819,Villa La Coba
5819,Cañada De Alvarez
5819,La Calera Calamuchit
5819,Las Caleras
5821,Campo San Antonio
5821,Cerro Colorado
5821,Cerro San Lorenzo
5821,El Cano
5821,Estacion Achiras
5821,Guindas
5821,Los Cerros Negros
5821,Los Cocos
5821,Permanentes
5821,R De Los Caballos
5821,Rodeo Las Yeguas
5821,Rio De Los Sauces
5822,Chucul
5823,Las Peqas Norte
5823,Los Condores
5823,Modesto Acuqa
5824,Olaeta
5825,Arroyo S Catalina
5825,Arsenal J M Rojas
5825,Holmberg
5825,Las Ensenadas
5825,Santa Catalina
5827,Las Vertientes
5829,Chaqaritos
5829,Laguna Seca
5829,Sampacho
5829,Soria
5831,9 De Julio
5831,Achiras
5831,Agua Fria
5831,Aguada
5831,Boca Del Rio
5831,Chancarita
5831,El Sauce
5831,El Talita
5831,Estacion Achiras
5831,Estanzuela
5831,La Aguada
5831,La Caqada
5831,La Cañada
5831,La Colorada
5831,La Hermosura
5831,La Rosada
5831,Los Alamos
5831,Mayu Sumaj
5831,Monte De Los Gauchos
5831,Posta De Fierro
5831,Primer Agua
5831,Real
5831,S Nicolas Punilla
5831,San Alberto
5831,San Alejandro
5831,San Pedro
5831,Santa Clara
5831,Santa Felisa
5831,Santa Isabel
5831,Toigus
5831,Punilla
5831,San Nicolas Punilla
5832,Monte De Los Gauchos
5833,Achiras
5833,La Barranquita
5835,Bella Vista
5835,Dominguez
5835,El Tala
5835,La Argentina
5835,La Aurora
5835,Los Chaqares
5835,Los Cuadros
5835,Piquillines
5835,Porvenir
5835,San Antonio
5835,Uspara
5835,Volcan Estanzuela
5835,Villa Del Carmen
5836,Los Sauces
5837,Chajan
5837,G Fernandez
5837,San Lucas Norte
5837,Suco
5838,Malena
5839,L Jagueles
5839,Las Vertientes
5839,Los Jagueles
5839,Punta Del Agua
5839,Zapoloco
5841,Carolina
5841,Colonia Orcovi
5841,La Mercantil
5841,Las Cinco Cuadras
5841,San Basilio
5841,Yatay
5843,Adela Maria
5843,Adelia Maria
5843,E Punta De Agua
5845,Bulnes
5845,La Cascada
5847,C La Celestina
5847,Colonia Dean Funes
5847,Coronel Moldes
5847,Fragueyro
5848,La Brianza
5848,La Gilda
5848,Las Acequias
5848,San Ambrosio
5848,San Bernardo
5850,B Del Libertador
5850,Colonia Luque
5850,F Militar Rio 3:
5850,Los Potreros
5850,Rio Tercero
5851,C Santa Catalina
5851,Colonia Santa Catalina
5851,Las Bajadas
5851,Monsalvo
5851,Los Tres Pozos
5852,Colonia Las Rosas
5853,Corralito
5854,Almafuerte
5854,El Quebracho
5854,El Salto Norte
5856,Embalse
5857,Cnia V De Empleado
5857,Segunda Usina
5857,Unidad T Embalse
5857,V A De Los Reyes
5857,V Sierras De Lago
5857,Villa Segunda
5858,Embalse
5859,Arroyo San Antonio
5859,Caqada Del Tala
5859,Cerros Asperos
5859,Tala Cruz
5859,U Nuclear Embalse
5859,Villa Del Tala
5859,Villa Quillinzo
5859,La Cruz
5859,Lutti
5859,Tigre Muerto
5860,Pareditas
5862,Villa Del Dique
5863,San Carlos
5864,El Torreon
5864,Valle Dorado
5864,Villa Del Parque
5864,Villa Naturaleza
5864,Villa Rumipal
5865,San Jose
5866,Tres Esquinas
5867,Los Cerrillos
5870,Barrio La Feria
5870,Chaquinchuna
5870,Corral De Ceballos
5870,El Baldecito
5870,La Caqada
5870,La Cañada
5870,La Concepcion
5870,La Ventana
5870,Las Caqadas
5870,Las Palomas
5870,Los Pozos
5870,Nicho
5870,San Anotnio
5870,San Roque
5870,Tabanillo
5870,Villa Dolores
5871,Acostilla
5871,Altautina
5871,Balde De La Mora
5871,Balde De La Orilla
5871,Balde Lindo
5871,Baqado De Paja
5871,Cartaberol
5871,Chua
5871,Concepcion
5871,Condor Huasi
5871,El Bordo
5871,El P De La Pampa
5871,El Rincon
5871,La A De Las Animas
5871,La Alegria
5871,La Compasion
5871,La Cortadera
5871,La Finca
5871,La Jarilla
5871,La Linea
5871,La Loma
5871,La Patria
5871,La Trampa
5871,Las Barrancas
5871,Las Encrucijadas
5871,Las Oscuras
5871,Las Toscas
5871,Lomitas
5871,Los Callejones
5871,Los Dos Pozos
5871,Medanitos
5871,Piedra Pintada
5871,Pozo De La Pampa
5871,Pueblo Sarmiento
5871,Quebracho Solo
5871,S Miguel  Chancani
5871,S Miguel S Vicente
5871,S P. De S Alberto
5871,San Jose
5871,San Nicolas
5871,San Pedro
5871,San Rafael
5871,San Vicente
5871,Santo Domingo
5871,Villa Sarmiento
5871,Los Cajones
5872,Lafinur
5873,Arboles Blancos
5873,Capilla De Romero
5873,Caqada Grande
5873,Conlara
5873,El Manantial
5873,Isla
5873,La Angostura
5873,La Celia
5873,Los Chaqares
5873,Los Chaqaritos
5873,Los Manguitos
5873,Manguitas
5873,P De Las Sierras
5873,Pozo Del Chaqar
5873,Pozo Del Molle
5873,Punta De Agua
5873,Salto
5873,Tilquicho
5873,Zapata
5874,Quebracho Ladeado
5875,Alto De Las Mulas
5875,Banda De Varela
5875,C Montes Negros
5875,Chuchiras
5875,Come Tierra
5875,Cruz De Caqa
5875,Diez Rios
5875,El Cerro
5875,El Pueblito
5875,Guanaco Boleado
5875,Huasta
5875,La Poblacion
5875,La Ramada
5875,La Siena
5875,La Travesia
5875,Lomitas
5875,Luyaba
5875,Rio De Jaime
5875,Rio Hondo
5875,Rodeo De Piedra
5875,Sagrada Familia
5875,San Isidro-Cba
5875,San Javier
5875,Achiras
5875,Cruz De Caña
5876,Chilecito
5877,Yacanto
5879,Corralito S Javier
5879,La Fuente
5879,La Paz
5879,Las Tres Piedras
5879,Loma Bola
5880,Las Chacras
5881,Caqada La Negra
5881,Cerro De Oro
5881,E Tres Arboles
5881,El Rincon
5881,La Ramada
5881,Merlo
5881,Piedra Blanca
5881,Quebrada Del Tigre
5881,Rincon Del Este
5881,San Miguel
5881,Santa Ana
5881,Santa Lucia
5881,Santa Lucinda
5881,Talita
5881,Villa Luisa
5882,Villa Larca
5883,Alto Lindo
5883,Balcarce
5883,Balde
5883,Carpinteria
5883,Chaqaritos
5883,Cortaderas
5883,El Recuerdo
5883,Estancia
5883,La Cumbre
5883,Los Espinillos
5883,Los Molles
5883,Papagayos
5883,Villa Elena
5884,Los Hornillos
5885,Algarrrobal
5885,Alto Resbaloso
5885,Boca Del Rio
5885,Dique La Viqa
5885,El Algadobal
5885,El Alto
5885,El Pantanillo
5885,El Perchel
5885,El Tajamar
5885,Hornillos
5885,La Costa
5885,Las Calles
5885,Las Cebollas
5885,Las Conanitas
5885,Las Rabonas
5885,Las Tapias
5885,Los Hornillos
5885,Los Molles
5885,Q De Los Pozos
5885,V Rafael Benegas
5885,Villa Angelica
5885,Villa Clodomira
5885,Villa De Las Rosas
5886,Las Tapias
5886,San Luis
5887,Bajo El Molino
5887,El Alto
5887,El Sauzal
5887,Hucle
5887,La Aguadita
5887,La Majada
5887,La Quinta
5887,Los Algarrobos
5887,Los Molles
5887,Nono
5887,Ojo De Agua
5887,Paso Las Tropas
5887,Piedra Blanca
5887,Rio Arriba
5888,Carpinteria
5889,Arroyo La Higuera
5889,Arroyo Los Patos
5889,Caqada Larga
5889,El Bajo
5889,El Corte
5889,Las Palmitas
5889,Mina Clavero
5889,Monte Redondo
5889,Nido Del Aguila
5889,Niqa Paula
5889,Quebrada Del Horno
5889,San Sebastian
5889,Santa Maria
5891,Caqada Grande
5891,Casa De Piedra
5891,Cienaga De Allende
5891,El Mirador
5891,J Bautista Alberdi
5891,La Guardia
5891,Mogigasta
5891,V Cura Brochero
5891,Villa Cura Brochero
5893,Alto Grande
5893,Isla Verde
5893,La Cocha
5893,Pachango
5893,Panaholma
5893,San Lorenzo
